Date,AMP.MI,CPR.MI,DIA.MI,ELN.MI,ENEL.MI,ENI.MI,ERG.MI,G.MI,HER.MI,IG.MI,IP.MI,ISP.MI,ITM.MI,LDO.MI,MB.MI,MONC.MI,MS.MI,NEXI.MI,PRY.MI,RACE.MI,REC.MI,SPM.MI,SRG.MI,STLAM.MI,TIT.MI,TRN.MI,UCG.MI,UNI.MI,YKY.MI
2023-06-30,32.815704345703125,12.457242012023926,93.13497161865234,10.53855800628662,5.253389835357666,11.12679386138916,24.49529457092285,16.937332153320312,2.407968044281006,4.829810619354248,50.0384407043457,1.9463855028152464,22.061159133911133,10.151988983154297,8.892205238342285,60.82477188110352,,6.846267223358154,37.07590866088867,295.30810546875,41.10129165649414,1.178666591644287,4.086343765258789,13.825489044189451,0.2578000128269195,6.842912197113037,18.70137596130371,4.4593071937561035,
2023-07-31,30.08024787902832,12.0056791305542,99.62709045410156,10.346774101257324,5.341967582702637,11.71934413909912,23.73265266418457,17.62864875793457,2.610570192337036,4.771941661834717,48.661598205566406,2.132103204727173,22.017126083374023,12.027103424072266,9.833352088928224,63.11026763916016,,7.505918502807617,35.10976028442383,287.32147216796875,44.10755920410156,1.3459910154342651,4.220155239105225,16.020036697387695,0.2623000144958496,6.91840124130249,20.22721290588379,4.618861675262451,
2023-08-31,29.347536087036133,11.848614692687988,95.24368286132812,10.528968811035156,5.461559772491455,12.05698299407959,22.97001075744629,17.401243209838867,2.584686279296875,4.674010276794434,45.976749420166016,2.004776954650879,21.840988159179688,13.003725051879885,9.79278564453125,60.15256881713867,,6.321977615356445,36.601322174072266,288.8990783691406,43.57206726074219,1.3783466815948486,4.2042694091796875,14.75864601135254,0.2865000069141388,6.857208728790283,19.844654083251953,4.689977169036865,
2023-09-30,27.4717960357666,10.960213661193848,84.36817932128906,8.347419738769531,5.118563175201416,12.877436637878418,20.73656463623047,17.615005493164062,2.3942551612854004,4.319675922393799,42.77067184448242,1.978825330734253,21.13644027709961,13.340660095214844,10.165998458862305,52.89278030395508,,5.517431735992432,36.94999694824219,275.78521728515625,42.003173828125,1.3358222246170044,3.926279067993164,15.647119522094728,0.296099990606308,6.414459228515625,19.989761352539062,4.669919013977051,
2023-10-31,26.025909423828125,10.23869514465332,82.49376678466797,8.44810676574707,5.266315460205078,13.229657173156738,21.063411712646484,17.051034927368164,2.453418254852295,4.271600246429443,38.748321533203125,1.992206573486328,21.00433921813965,13.902217864990234,9.143719673156738,46.9965934753418,,5.2200164794921875,34.17995834350586,281.5040588378906,40.96036911010742,1.327964425086975,3.821260929107666,15.122970581054688,0.2441000044345855,6.502648830413818,20.776865005493164,4.660801887512207,
2023-11-30,27.872344970703125,9.836215019226074,84.87583923339844,8.89880084991455,5.7042951583862305,13.006704330444336,23.896074295043945,17.287538528442383,2.680826425552368,4.553821563720703,41.99374008178711,2.1422407627105713,22.457469940185547,13.74107551574707,8.742109298706055,48.85955810546875,,6.815762996673584,34.21870040893555,325.9728088378906,41.49586486816406,1.3598576784133911,4.079835891723633,17.10098648071289,0.2666000127792358,6.6556315422058105,21.972909927368164,4.79573917388916,
2023-12-31,30.61756896972656,10.02763843536377,91.02626037597656,9.349494934082031,5.918888092041016,13.365835189819336,26.20215606689453,17.378501892089844,2.747384786605835,4.611690044403076,46.094764709472656,2.265380382537842,24.439010620117188,14.585854530334473,9.798938751220703,53.4881591796875,,7.05979585647583,39.875003814697266,300.9283447265625,46.45988845825195,1.3589333295822144,4.108076572418213,18.173341751098633,0.2942000031471252,6.903012752532959,21.603544235229492,4.7063889503479,
2024-01-31,29.66992950439453,9.237403869628906,83.50907135009766,8.774140357971191,5.576771259307861,12.900799751281738,24.69503402709961,18.820268630981445,3.0228629112243652,4.709621429443359,45.27849960327149,2.4534835815429688,24.30690574645996,15.826164245605469,10.756531715393066,55.024620056152344,,6.8100433349609375,39.70066833496094,319.1694030761719,48.80999755859375,1.2332088947296145,3.996880292892456,17.61052703857422,0.278899997472763,7.15339994430542,23.885698318481445,5.251607894897461,1.0
2024-02-29,30.177942276000977,9.20009994506836,91.16292572021484,8.136457443237305,5.346516132354736,12.40789794921875,22.879222869873047,19.93911361694336,2.954455614089966,4.491501331329346,43.134552001953125,2.5177557468414307,25.76003646850586,19.29317283630371,11.014514923095703,64.012939453125,,6.457339763641357,44.60150146484375,384.44281005859375,49.2476692199707,1.5539910793304443,3.9063987731933594,20.73823356628418,0.2781000137329101,6.619727611541748,27.183612823486328,6.776032447814941,1.0
2024-03-31,33.0208625793457,9.143163681030272,87.37505340576172,11.257749557495115,5.560994625091553,12.75623893737793,21.136043548583984,21.339942932128903,3.019165277481079,4.807553768157959,44.44255447387695,2.881964921951294,30.47170066833496,22.735767364501953,12.077051162719728,66.43286895751953,,5.599411487579346,46.867897033691406,398.3454895019531,48.7529182434082,2.0910933017730713,3.9561209678649902,22.637195587158203,0.2250999957323074,6.9998779296875,30.9344425201416,7.080552577972412,1.0
2024-04-30,30.705493927001953,9.247220039367676,92.68589782714844,11.344053268432615,5.617341041564941,13.402965545654297,22.97001075744629,20.830551147460938,3.133793830871582,4.629495620727539,40.400535583496094,3.0216500759124756,30.383634567260746,21.124338150024418,11.674772262573242,61.57380294799805,,5.221923351287842,49.57014083862305,381.7806396484375,47.62067031860352,2.000497817993164,3.8892219066619873,17.941341400146484,0.2229000031948089,6.875598430633545,30.41117477416992,7.676829338073731,1.0
2024-05-31,33.06970977783203,9.067933082580566,96.59092712402344,9.64675998687744,6.04902458190918,12.836243629455566,23.35133171081543,21.46729278564453,3.133793830871582,4.369531631469727,42.34778594970703,3.090207099914551,26.244413375854492,23.01898765563965,12.697956085205078,58.80816650390625,,5.805314540863037,58.95083999633789,374.48052978515625,46.05076217651367,2.1132800579071045,3.9317119121551514,18.54326438903809,0.2419999986886978,7.056535243988037,33.72209930419922,8.620476722717285,1.0
2024-06-30,32.750186920166016,8.721980094909668,91.885986328125,9.236591339111328,5.901797771453857,12.91076374053955,22.14640235900879,22.334341049194336,2.9526069164276123,4.363455295562744,41.08912658691406,3.099517345428467,27.534385681152344,21.17317008972168,12.386479377746582,55.7967529296875,,5.427825450897217,56.79003143310547,377.7550048828125,46.9134521484375,2.211271047592163,3.734629392623902,16.95515251159668,0.2234999984502792,6.595968246459961,32.07237243652344,8.822989463806152,1.0
2024-07-31,28.966768264770508,8.243576049804688,99.72582244873048,9.500773429870604,5.992678165435791,13.3101224899292,23.147903442382812,22.94808006286621,3.258650302886963,4.6820387840271,39.722129821777344,3.3491039276123047,28.884586334228516,21.766693115234375,13.567221641540527,53.86058807373047,2.9022200107574463,5.410667419433594,62.40813827514648,377.4573364257813,48.50292205810547,2.0310044288635254,4.156750679016113,14.140615463256836,0.2266999930143356,7.241510391235352,35.17720031738281,9.469502449035645,1.0
2024-08-31,28.700746536254883,8.247529029846191,102.68797302246094,10.136767387390137,6.4434123039245605,13.198589324951172,23.129005432128903,23.85909652709961,3.355059862136841,4.826159477233887,39.36552429199219,3.361605405807495,27.679052352905273,22.70619010925293,13.829608917236328,54.193058013916016,2.4361350536346436,6.018843173980713,62.270633697509766,443.7406005859375,51.05570602416992,1.876622200012207,4.2188615798950195,13.896431922912598,0.2391999959945678,7.403478622436523,34.644283294677734,9.10821533203125,1.0
2024-09-30,25.429670333862305,7.512131214141846,103.57662200927734,10.772762298583984,6.73535680770874,12.306331634521484,23.26128196716309,24.88519287109375,3.4533979892730713,5.148535251617432,41.48535919189453,3.426793098449707,27.38972282409668,19.79869079589844,13.865799903869627,55.75763702392578,3.0655901432037354,5.807220935821533,64.03856658935547,416.4533386230469,48.9364128112793,1.8290133476257324,4.301677227020264,11.390336990356444,0.2495000064373016,7.616298675537109,36.4840087890625,10.144536972045898,1.0
2024-10-31,25.321290969848633,6.106571674346924,98.73844146728516,9.78452491760254,6.542917728424072,12.8276948928833,19.500926971435547,24.501605987548828,3.3936238288879395,5.333427906036377,40.45515823364258,3.515643835067749,26.66640281677246,21.727134704589844,13.72555923461914,49.81224060058594,3.4115500450134277,5.530777454376221,63.66533660888672,436.3978271484375,50.188724517822266,2.018986701965332,4.157691955566406,11.562917709350586,0.2327000051736831,7.49953031539917,37.70276641845703,10.867109298706056,1.0
2024-11-30,23.67589950561523,5.6123528480529785,104.46527099609376,11.888197898864746,6.392721176147461,12.272913932800291,19.633201599121097,25.968826293945312,3.3839828968048096,5.380836009979248,43.644813537597656,3.238821506500244,25.65375518798828,25.18844413757324,12.490530967712402,45.323856353759766,3.5557000637054443,5.3420329093933105,61.30808639526367,408.51519775390625,49.65890121459961,2.2565689086914062,4.152045726776123,11.50783920288086,0.2273000031709671,7.540964603424072,33.72209930419922,10.8576021194458,1.0
2024-12-31,24.483816146850582,5.948421955108643,98.30398559570312,11.428325653076172,6.464064598083496,12.199995994567873,18.565563201904297,26.151029586791992,3.308783054351806,5.12957239151001,42.25800704956055,3.6067824363708496,24.930435180664062,25.643360137939453,13.235804557800291,49.851356506347656,3.440380096435547,5.109439373016357,60.56162643432617,409.2097778320313,49.321739196777344,2.3194310665130615,4.024999618530273,11.55741024017334,0.2466000020503997,7.285662174224853,36.53539276123047,11.43756103515625,1.0
2025-01-31,25.50849151611328,5.523393154144287,102.39175415039062,10.665131568908691,6.448105812072754,12.76852035522461,18.499425888061523,29.373157501220703,3.4090495109558105,5.461430072784424,45.2891731262207,3.914894819259643,25.894861221313477,29.925493240356445,14.8861665725708,59.92332458496094,3.4211599826812744,4.69000768661499,66.14044189453125,413.3772888183594,57.2658576965332,2.1900088787078857,4.202863693237305,11.898900032043455,0.265500009059906,7.614569187164307,42.125946044921875,12.473881721496582,1.0
2025-02-28,24.030593872070312,5.659797668457031,100.1701431274414,11.428325653076172,6.831721305847168,12.912050247192385,17.261722564697266,30.437610626220703,3.6076536178588863,5.869141101837158,36.11642837524414,4.419078826904297,26.28063201904297,38.13374328613281,16.127464294433594,64.65617370605469,3.277010202407837,4.823462963104248,56.02392578125,446.5189208984375,52.92827224731445,2.0356266498565674,4.494062900543213,11.346274375915527,0.2707000076770782,7.706357479095459,47.99626541137695,13.633801460266112,1.0
2025-03-31,18.399808883666992,5.351405143737793,90.34567260742188,8.97240924835205,7.255619525909424,13.325862884521484,16.56256103515625,31.05135154724121,3.8563907146453857,6.291074752807617,32.5107307434082,4.420012950897217,22.664031982421875,44.334434509277344,16.235607147216797,55.3469352722168,3.104030132293701,4.682381629943848,49.46291732788086,389.1660461425781,50.97879409790039,1.9792355298995972,4.635197162628174,9.420345306396484,0.3107999861240387,7.997019290924072,48.868751525878906,13.995087623596191,1.0
2025-04-30,16.55736541748047,5.8159708976745605,99.2321319580078,8.644627571105957,7.397886276245117,12.045992851257324,17.016071319580078,30.821197509765625,4.016430854797363,6.8647141456604,29.796550750732425,4.371461391448975,23.676679611206055,45.29370880126953,16.91267967224121,52.84361267089844,2.40250015258789,4.903536319732666,47.08602523803711,398.4933471679687,50.540164947509766,1.886790990829468,4.8913655281066895,7.472384929656982,0.3479999899864197,8.383293151855469,48.33767318725586,14.974363327026367,1.0
2025-05-31,19.931894302368164,5.74399995803833,90.20743560791016,10.50857925415039,7.824687480926514,12.303985595703123,17.573511123657227,30.73488998413086,4.215035438537598,6.437281131744385,34.01640701293945,4.584339141845703,25.750198364257812,53.62063217163086,19.672683715820312,53.84103012084961,2.5754802227020264,5.048430919647217,56.599998474121094,421.3999938964844,51.466163635253906,2.0180623531341553,5.0904998779296875,8.96500015258789,0.3763999938964844,8.564955711364746,55.27473449707031,16.38147735595703,1.0
2025-06-30,19.93000030517578,5.710000038146973,90.86000061035156,11.130000114440918,7.796620845794678,13.299683570861816,18.559999465942383,30.209999084472656,3.954728841781616,7.199999809265137,35.34000015258789,4.729581832885742,26.0,47.2518196105957,19.06678581237793,48.38999938964844,2.5947000980377197,5.073999881744385,60.040000915527344,416.1000061035156,52.73710632324219,2.325000047683716,4.970633029937744,8.508999824523926,0.4185999929904938,8.343135833740234,55.61677932739258,16.825000762939453,1.0
2025-07-31,14.765000343322754,6.059999942779541,85.69999694824219,11.670000076293944,7.484020233154297,14.411211967468262,18.979999542236328,32.720001220703125,3.746000051498413,7.244999885559082,35.959999084472656,5.119725227355957,28.25,47.27000045776367,18.68515968322754,46.939998626708984,2.719630002975464,5.010000228881836,70.37999725341797,385.2999877929687,49.77434539794922,2.3440001010894775,5.073999881744385,7.763000011444092,0.4036999940872192,8.342205047607422,63.161346435546875,17.614999771118164,1.0
2025-08-31,15.5649995803833,6.427999973297119,86.18000030517578,11.800000190734863,7.883999824523926,14.732104301452637,20.65999984741211,33.36000061035156,3.674000024795532,7.684999942779541,40.599998474121094,5.197076797485352,28.549999237060547,48.72999954223633,19.99911117553711,49.66999816894531,3.0199999809265137,5.421999931335449,74.72000122070312,406.7000122070313,52.09517288208008,2.4000000953674316,5.203999996185303,8.184000015258789,0.4095999896526336,8.484333992004395,64.539306640625,17.850000381469727,1.0
2025-09-30,13.854999542236328,5.369999885559082,75.5199966430664,11.359999656677246,8.065999984741211,14.36868381500244,21.0,33.40999984741211,3.8299999237060542,7.835000038146973,38.97999954223633,5.428165435791016,30.549999237060547,54.02000045776367,16.65143394470215,49.869998931884766,2.609999895095825,4.815999984741211,84.18000030517578,411.6000061035156,51.05820846557617,2.4570000171661377,5.118000030517578,7.863999843597412,0.4453000128269195,8.525788307189941,63.00498580932617,18.260000228881836,1.0
2025-10-31,14.800000190734863,6.033999919891357,76.69999694824219,11.350000381469728,8.772000312805176,15.686455726623535,22.36000061035156,33.349998474121094,3.890000104904175,9.09000015258789,44.70000076293945,5.39142370223999,32.599998474121094,50.880001068115234,15.97513484954834,52.0,2.430000066757202,4.565999984741211,89.81999969482422,346.5,50.86069107055664,2.25600004196167,5.3480000495910645,8.777999877929688,0.5112000107765198,8.770566940307617,62.574981689453125,18.96500015258789,1.0
2025-11-30,13.239999771118164,5.866000175476074,61.779998779296875,12.699999809265137,8.907999992370605,15.871417999267578,21.920000076293945,34.18000030517578,4.124000072479248,9.725000381469728,43.79999923706055,5.401092529296875,28.149999618530273,46.90999984741211,16.158702850341797,58.119998931884766,2.1500000953674316,4.019000053405762,86.30000305175781,337.79998779296875,50.26813888549805,2.3469998836517334,5.734000205993652,9.192999839782717,0.4848000109195709,8.969943046569824,62.63361740112305,19.7549991607666,1.0
